,netapp_ontap.system_node,storage.name,LOB,model,Installed_Version,node_version,cluster_name,node_version_install_time_without_timezone,current_date,days_passed_last_ontap_upgrade,Target Golden Image,Target Golden Image-1,Target Golden Image-2,OS_Compliance,OS_Compliance-1
357,stnpa1-01-bb100,stnpca1-bb100,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb100,2022-08-01 19:04:00,2023-04-17 16:26:00,258.0,9.8.0P16,9.8.0P12,,False,True
358,stnpa1-01-bb101,stnpca1-bb101,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb101,2022-07-19 19:03:00,2023-04-17 16:26:00,271.0,9.8.0P16,9.8.0P12,,False,True
359,stnpa1-01-bb103,stnpca1-bb103,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb103,2022-10-01 22:37:00,2023-04-17 16:26:00,197.0,9.8.0P16,9.8.0P12,,False,True
360,stnpa1-01-bb104,stnpca1-bb104,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb104,2022-09-13 22:04:00,2023-04-17 16:26:00,215.0,9.8.0P16,9.8.0P12,,False,True
361,stnpa1-01-bb110,stnpca1-bb110,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb110,2022-07-20 19:08:00,2023-04-17 16:26:00,270.0,9.8.0P16,9.8.0P12,,False,True
362,stnpa1-01-bb111,stnpca1-bb111,CCloud,AFF8040,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb111,2022-07-17 19:22:00,2023-04-17 16:26:00,273.0,9.8.0P16,9.8.0P12,,False,True
363,stnpa1-01-bb113,stnpca1-bb113,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb113,2022-09-08 04:09:00,2023-04-17 16:26:00,221.0,9.8.0P16,9.8.0P12,,False,True
364,stnpa1-01-bb114,stnpca1-bb114,CCloud,AFF8080,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb114,2023-03-06 16:19:00,2023-04-17 16:26:00,42.0,9.8.0P16,9.8.0P12,,True,True
365,stnpa1-01-bb115,stnpca1-bb115,CCloud,AFF8080,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb115,2023-02-03 15:38:00,2023-04-17 16:26:00,73.0,9.8.0P16,9.8.0P12,,True,True
366,stnpa1-01-bb116,stnpca1-bb116,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb116,2022-10-02 22:08:00,2023-04-17 16:26:00,196.0,9.8.0P16,9.8.0P12,,False,True
367,stnpa1-01-bb117,stnpca1-bb117,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb117,2022-09-09 04:05:00,2023-04-17 16:26:00,220.0,9.8.0P16,9.8.0P12,,False,True
368,stnpa1-01-bb118,stnpca1-bb118,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb118,2022-10-02 22:10:00,2023-04-17 16:26:00,196.0,9.8.0P16,9.8.0P12,,False,True
369,stnpa1-01-bb119,stnpca1-bb119,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb119,2022-10-03 22:12:00,2023-04-17 16:26:00,195.0,9.8.0P16,9.8.0P12,,False,True
370,stnpa1-01-bb120,stnpca1-bb120,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb120,2022-10-03 22:14:00,2023-04-17 16:26:00,195.0,9.8.0P16,9.8.0P12,,False,True
371,stnpa1-01-bb123,stnpca1-bb123,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb123,2022-10-04 22:07:00,2023-04-17 16:26:00,194.0,9.8.0P16,9.8.0P12,,False,True
372,stnpa1-01-bb124,stnpca1-bb124,CCloud,AFF8080,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb124,2023-02-01 15:32:00,2023-04-17 16:26:00,75.0,9.8.0P16,9.8.0P12,,True,True
373,stnpa1-01-bb125,stnpca1-bb125,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb125,2022-10-04 22:12:00,2023-04-17 16:26:00,194.0,9.8.0P16,9.8.0P12,,False,True
374,stnpa1-01-bb126,stnpca1-bb126,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb126,2022-09-10 04:09:00,2023-04-17 16:26:00,219.0,9.8.0P16,9.8.0P12,,False,True
375,stnpa1-01-bb127,stnpca1-bb127,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb127,2022-09-14 04:12:00,2023-04-17 16:26:00,215.0,9.8.0P16,9.8.0P12,,False,True
376,stnpa1-01-bb128,stnpca1-bb128,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb128,2022-10-05 22:06:00,2023-04-17 16:26:00,193.0,9.8.0P16,9.8.0P12,,False,True
377,stnpa1-01-bb129,stnpca1-bb129,CCloud,AFF8080,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb129,2022-10-05 22:15:00,2023-04-17 16:26:00,193.0,9.8.0P16,9.8.0P12,,False,True
378,stnpa1-01-bb131,stnpca1-bb131,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb131,2022-09-15 22:17:00,2023-04-17 16:26:00,213.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
379,stnpa1-01-bb132,stnpca1-bb132,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb132,2022-09-16 22:11:00,2023-04-17 16:26:00,212.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
380,stnpa1-01-bb133,stnpca1-bb133,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb133,2023-03-03 15:04:00,2023-04-17 16:26:00,45.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
381,stnpa1-01-bb134,stnpca1-bb134,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb134,2023-01-20 04:10:00,2023-04-17 16:26:00,87.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
382,stnpa1-01-bb135,stnpca1-bb135,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb135,2023-04-09 22:29:00,2023-04-17 16:26:00,7.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
383,stnpa1-01-bb136,stnpca1-bb136,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb136,2023-01-06 15:29:00,2023-04-17 16:26:00,101.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
384,stnpa1-01-bb137,stnpca1-bb137,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb137,2023-01-10 15:33:00,2023-04-17 16:26:00,97.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
385,stnpa1-01-bb138,stnpca1-bb138,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb138,2023-04-08 22:09:00,2023-04-17 16:26:00,8.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
386,stnpa1-01-bb139,stnpca1-bb139,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb139,2023-04-07 22:10:00,2023-04-17 16:26:00,9.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
387,stnpa1-01-bb140,stnpca1-bb140,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb140,2022-09-18 22:17:00,2023-04-17 16:26:00,210.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
388,stnpa1-01-bb141,stnpca1-bb141,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb141,2022-09-18 22:05:00,2023-04-17 16:26:00,210.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
389,stnpa1-01-bb142,stnpca1-bb142,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb142,2022-09-19 22:04:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
390,stnpa1-01-bb143,stnpca1-bb143,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb143,2022-09-19 22:09:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
391,stnpa1-01-bb144,stnpca1-bb144,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb144,2022-07-13 19:12:00,2023-04-17 16:26:00,277.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
392,stnpa1-01-bb145,stnpca1-bb145,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb145,2023-01-05 16:14:00,2023-04-17 16:26:00,102.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
393,stnpa1-01-bb146,stnpca1-bb146,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb146,2023-03-03 04:25:00,2023-04-17 16:26:00,45.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
394,stnpa1-01-bb147,stnpca1-bb147,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb147,2022-07-14 19:06:00,2023-04-17 16:26:00,276.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
395,stnpa1-01-bb148,stnpca1-bb148,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb148,2022-08-02 04:25:00,2023-04-17 16:26:00,258.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
396,stnpa1-01-bb149,stnpca1-bb149,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb149,2023-01-12 15:39:00,2023-04-17 16:26:00,95.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
397,stnpa1-01-bb150,stnpca1-bb150,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb150,2022-09-20 22:07:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
398,stnpa1-01-bb151,stnpca1-bb151,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb151,2022-09-20 22:09:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
399,stnpa1-01-bb152,stnpca1-bb152,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb152,2023-03-06 04:19:00,2023-04-17 16:26:00,42.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
400,stnpa1-01-bb153,stnpca1-bb153,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb153,2023-04-02 04:15:00,2023-04-17 16:26:00,15.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
401,stnpa1-01-bb154,stnpca1-bb154,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb154,2022-09-25 04:03:00,2023-04-17 16:26:00,204.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
402,stnpa1-01-bb155,stnpca1-bb155,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb155,2022-09-24 04:07:00,2023-04-17 16:26:00,205.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
403,stnpa1-01-bb156,stnpca1-bb156,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb156,2022-09-21 22:04:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
404,stnpa1-01-bb157,stnpca1-bb157,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb157,2022-09-21 22:09:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
405,stnpa1-01-bb158,stnpca1-bb158,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb158,2022-09-22 22:03:00,2023-04-17 16:26:00,206.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
406,stnpa1-01-bb159,stnpca1-bb159,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb159,2022-09-22 22:17:00,2023-04-17 16:26:00,206.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
407,stnpa1-01-bb160,stnpca1-bb160,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb160,2023-02-27 15:12:00,2023-04-17 16:26:00,49.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
408,stnpa1-01-bb162,stnpca1-bb162,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb162,2022-08-02 04:18:00,2023-04-17 16:26:00,258.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
409,stnpa1-01-bb163,stnpca1-bb163,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb163,2023-04-05 04:23:00,2023-04-17 16:26:00,12.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
410,stnpa1-01-bb164,stnpca1-bb164,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb164,2023-04-06 04:09:00,2023-04-17 16:26:00,11.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
411,stnpa1-01-bb165,stnpca1-bb165,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb165,2022-07-15 19:02:00,2023-04-17 16:26:00,275.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
412,stnpa1-01-bb166,stnpca1-bb166,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb166,2022-08-03 15:13:00,2023-04-17 16:26:00,257.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
413,stnpa1-01-bb167,stnpca1-bb167,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb167,2022-07-16 19:12:00,2023-04-17 16:26:00,274.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
414,stnpa1-01-bb168,stnpca1-bb168,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb168,2022-09-23 22:08:00,2023-04-17 16:26:00,205.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
415,stnpa1-01-bb169,stnpca1-bb169,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb169,2022-08-09 04:15:00,2023-04-17 16:26:00,251.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
416,stnpa1-01-bb170,stnpca1-bb170,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb170,2022-08-10 04:10:00,2023-04-17 16:26:00,250.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
417,stnpa1-01-bb171,stnpca1-bb171,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb171,2022-09-23 22:03:00,2023-04-17 16:26:00,205.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
418,stnpa1-01-bb172,stnpca1-bb172,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb172,2023-04-07 05:00:00,2023-04-17 16:26:00,10.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
419,stnpa1-01-bb173,stnpca1-bb173,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb173,2022-10-10 22:13:00,2023-04-17 16:26:00,188.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
420,stnpa1-01-bb174,stnpca1-bb174,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb174,2023-01-11 15:28:00,2023-04-17 16:26:00,96.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
421,stnpa1-01-bb175,stnpca1-bb175,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb175,2022-10-10 22:05:00,2023-04-17 16:26:00,188.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
422,stnpa1-01-bb176,stnpca1-bb176,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb176,2022-08-31 22:13:00,2023-04-17 16:26:00,228.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
423,stnpa1-01-bb177,stnpca1-bb177,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb177,2022-10-29 22:04:00,2023-04-17 16:26:00,169.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
424,stnpa1-01-bb178,stnpca1-bb178,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb178,2023-04-06 15:12:00,2023-04-17 16:26:00,11.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
425,stnpa1-01-bb179,stnpca1-bb179,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb179,2022-08-10 22:09:00,2023-04-17 16:26:00,249.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
426,stnpa1-01-bb180,stnpca1-bb180,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb180,2022-08-12 22:04:00,2023-04-17 16:26:00,247.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
427,stnpa1-01-bb181,stnpca1-bb181,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb181,2022-10-28 22:06:00,2023-04-17 16:26:00,170.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
428,stnpa1-01-bb182,stnpca1-bb182,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb182,2023-03-04 22:17:00,2023-04-17 16:26:00,43.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
429,stnpa1-01-bb183,stnpca1-bb183,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb183,2023-03-05 22:21:00,2023-04-17 16:26:00,42.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
430,stnpa1-01-bb184,stnpca1-bb184,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb184,2023-04-04 22:22:00,2023-04-17 16:26:00,12.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
431,stnpa1-01-bb185,stnpca1-bb185,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb185,2023-03-06 22:10:00,2023-04-17 16:26:00,41.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
432,stnpa1-01-bb186,stnpca1-bb186,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb186,2022-09-20 22:04:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
433,stnpa1-01-bb187,stnpca1-bb187,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb187,2022-08-22 22:06:00,2023-04-17 16:26:00,237.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
434,stnpa1-01-bb188,stnpca1-bb188,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb188,2022-08-23 22:03:00,2023-04-17 16:26:00,236.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
435,stnpa1-01-bb189,stnpca1-bb189,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb189,2023-03-04 22:38:00,2023-04-17 16:26:00,43.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
436,stnpa1-01-bb190,stnpca1-bb190,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb190,2023-03-06 22:21:00,2023-04-17 16:26:00,41.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
437,stnpa1-01-bb191,stnpca1-bb191,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb191,2022-08-26 22:09:00,2023-04-17 16:26:00,233.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
438,stnpa1-01-bb192,stnpca1-bb192,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb192,2022-09-06 22:04:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
439,stnpa1-01-bb193,stnpca1-bb193,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb193,2022-08-28 22:05:00,2023-04-17 16:26:00,231.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
440,stnpa1-01-bb194,stnpca1-bb194,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb194,2022-08-29 22:03:00,2023-04-17 16:26:00,230.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
441,stnpa1-01-bb195,stnpca1-bb195,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb195,2022-08-31 04:43:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
442,stnpa1-01-bb196,stnpca1-bb196,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb196,2022-08-30 22:06:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
443,stnpa1-01-bb197,stnpca1-bb197,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb197,2022-08-11 22:09:00,2023-04-17 16:26:00,248.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
444,stnpa1-01-bb198,stnpca1-bb198,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb198,2022-09-01 04:05:00,2023-04-17 16:26:00,228.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
445,stnpa1-01-bb199,stnpca1-bb199,CCloud,AFF-A220,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb199,2023-04-03 22:47:00,2023-04-17 16:26:00,13.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
446,stnpa1-01-bb200,stnpca1-bb200,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb200,2022-09-02 04:05:00,2023-04-17 16:26:00,227.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
447,stnpa1-01-bb201,stnpca1-bb201,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb201,2022-08-31 22:05:00,2023-04-17 16:26:00,228.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
448,stnpa1-01-bb207,stnpca1-bb207,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb207,2022-09-02 22:03:00,2023-04-17 16:26:00,226.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
449,stnpa1-01-bb208,stnpca1-bb208,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb208,2022-09-03 04:06:00,2023-04-17 16:26:00,226.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
450,stnpa1-01-bb209,stnpca1-bb209,CCloud,AFF-A220,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb209,2022-09-04 04:06:00,2023-04-17 16:26:00,225.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
