netapp_ontap.system_node,node_version_install_time,node_version,cluster_name
stnpa4-02-st057,11 Feb 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st057
stnpa4-02-st059,25 Feb 2023 22:20 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st059
stnpa4-02-st060,2 Aug 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st060
stnpa4-02-st064,12 Sep 2022 10:45 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st064
stnpa4-02-st065,3 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st065
stnpa4-02-st068,17 Dec 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st068
stnpa4-02-st069,13 Dec 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st069
stnpa4-02-st070,7 Sep 2022 16:21 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st070
stnpa4-02-st077,8 Feb 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st077
stnpa4-02-st079,9 Jul 2022 22:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st079
stnpa4-02-st080,9 Jul 2022 22:02 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st080
stnpa4-03-cp003,27 Aug 2022 16:19 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-cp003
stnpa4-03-md027,17 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027
stnpa4-04-cp003,27 Aug 2022 16:19 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-cp003
stnpa4-04-md027,17 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027
stnpa5-01-md001,8 Jul 2022 19:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md001
stnpa5-01-md002,8 Jul 2022 19:12 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md002
stnpa5-01-md013,26 Jun 2022 06:13 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-md013
stnpa5-01-md027,10 Sep 2022 23:22 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-md027
stnpa5-01-st003,1 Feb 2023 23:06 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st003
stnpa5-01-st028,8 Oct 2022 23:35 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st028
stnpa5-01-st029,11 Sep 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st029
stnpa5-01-st030,28 Feb 2023 22:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st030
stnpa5-01-st031,25 Jun 2022 16:41 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st031
stnpa5-01-st032,12 Sep 2022 11:01 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st032
stnpa5-01-st033,17 Dec 2022 19:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st033
stnpa5-01-st034,12 Jan 2023 22:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st034
stnpa5-01-st037,1 Apr 2023 16:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st037
stnpa5-01-st038,2 Apr 2023 15:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st038
stnpa5-01-st040,17 Jan 2023 11:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st040
stnpa5-01-st043,9 Oct 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st043
stnpa5-01-st044,11 Jan 2023 22:21 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st044
stnpa5-01-st048,4 Feb 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st048
stnpa5-01-st050,25 Jun 2022 22:01 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st050
stnpa5-01-st052,27 Feb 2023 04:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st052
stnpa5-01-st054,9 Feb 2023 22:44 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st054
stnpa5-01-st055,14 Jan 2023 22:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st055
stnpa5-01-st059,25 Feb 2023 22:40 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st059
stnpa5-01-st060,8 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st060
stnpa5-01-st064,12 Sep 2022 10:46 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st064
stnpa5-01-st065,5 Apr 2023 23:35 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st065
stnpa5-01-st068,9 Oct 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st068
stnpa5-01-st069,8 Apr 2023 04:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st069
stnpa5-01-st070,7 Sep 2022 17:32 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st070
stnpa5-01-st077,4 Apr 2023 22:06 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st077
stnpa5-01-st079,29 Sep 2022 22:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st079
stnpa5-01-st080,1 Apr 2023 22:15 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st080
stnpa5-02-md001,8 Jul 2022 19:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md001
stnpa5-02-md002,8 Jul 2022 19:12 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca5-md002
stnpa5-02-md013,26 Jun 2022 06:13 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-md013
stnpa5-02-md027,10 Sep 2022 23:22 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-md027
stnpa5-02-st003,1 Feb 2023 23:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st003
stnpa5-02-st028,8 Oct 2022 23:36 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st028
stnpa5-02-st029,11 Sep 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st029
stnpa5-02-st030,28 Feb 2023 22:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st030
stnpa5-02-st031,25 Jun 2022 16:41 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st031
stnpa5-02-st032,12 Sep 2022 11:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st032
stnpa5-02-st033,17 Dec 2022 19:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st033
stnpa5-02-st034,12 Jan 2023 22:05 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st034
stnpa5-02-st037,1 Apr 2023 16:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st037
stnpa5-02-st038,2 Apr 2023 15:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st038
stnpa5-02-st040,17 Jan 2023 11:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st040
stnpa5-02-st043,9 Oct 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st043
stnpa5-02-st044,11 Jan 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st044
stnpa5-02-st048,4 Feb 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st048
stnpa5-02-st050,25 Jun 2022 22:02 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca5-st050
stnpa5-02-st052,27 Feb 2023 04:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st052
stnpa5-02-st054,9 Feb 2023 22:44 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st054
stnpa5-02-st055,14 Jan 2023 22:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st055
stnpa5-02-st059,25 Feb 2023 22:40 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st059
stnpa5-02-st060,8 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st060
stnpa5-02-st064,12 Sep 2022 10:45 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st064
stnpa5-02-st065,5 Apr 2023 23:35 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st065
stnpa5-02-st068,9 Oct 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st068
stnpa5-02-st069,8 Apr 2023 04:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st069
stnpa5-02-st070,7 Sep 2022 17:32 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st070
stnpa5-02-st077,4 Apr 2023 22:06 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st077
stnpa5-02-st079,29 Sep 2022 22:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca5-st079
stnpa5-02-st080,1 Apr 2023 22:15 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca5-st080
stnpa6-01-md002,8 Jul 2022 19:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca6-md002
stnpa6-01-md013,4 Apr 2023 05:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-md013
stnpa6-01-md027,18 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-md027
stnpa6-01-st003,9 Aug 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st003
stnpa6-01-st028,8 Oct 2022 23:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st028
stnpa6-01-st030,27 Aug 2022 23:32 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st030
stnpa6-01-st033,15 Dec 2022 19:17 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st033
stnpa6-01-st034,25 Jun 2022 22:15 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca6-st034
stnpa6-01-st038,3 Apr 2023 15:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st038
stnpa6-01-st040,3 Feb 2023 13:58 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st040
stnpa6-01-st044,2 Apr 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st044
stnpa6-01-st048,11 Feb 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st048
stnpa6-01-st052,11 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st052
stnpa6-01-st054,3 Apr 2023 22:30 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st054
stnpa6-01-st055,14 Jan 2023 22:45 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st055
stnpa6-01-st060,2 Nov 2022 13:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st060
stnpa6-01-st068,8 Jan 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st068
stnpa6-01-st070,7 Sep 2022 16:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st070
stnpa6-02-md002,8 Jul 2022 19:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca6-md002
stnpa6-02-md013,4 Apr 2023 05:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-md013
stnpa6-02-md027,18 Dec 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-md027
stnpa6-02-st003,9 Aug 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st003
stnpa6-02-st028,8 Oct 2022 23:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st028
stnpa6-02-st030,27 Aug 2022 23:32 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st030
stnpa6-02-st033,15 Dec 2022 19:17 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st033
stnpa6-02-st034,25 Jun 2022 22:15 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca6-st034
stnpa6-02-st038,3 Apr 2023 15:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st038
stnpa6-02-st040,3 Feb 2023 14:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st040
stnpa6-02-st044,2 Apr 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st044
stnpa6-02-st048,11 Feb 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st048
stnpa6-02-st052,11 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st052
stnpa6-02-st054,3 Apr 2023 22:30 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st054
stnpa6-02-st055,14 Jan 2023 22:45 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st055
stnpa6-02-st060,1 Jan 2017 01:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st060
stnpa6-02-st068,8 Jan 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca6-st068
stnpa6-02-st070,7 Sep 2022 16:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca6-st070
stnpa7-01-md001,9 Sep 2022 19:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca7-md001
stnpa7-01-md002,8 Jul 2022 19:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca7-md002
stnpa7-01-md013,10 Jul 2022 05:23 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca7-md013
stnpa7-01-st003,27 Jul 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st003
stnpa7-01-st030,27 Jul 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st030
stnpa7-01-st034,9 Jul 2022 22:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca7-st034
stnpa7-01-st040,3 Feb 2023 12:47 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st040
stnpa7-01-st044,3 Aug 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st044
stnpa7-01-st048,3 Mar 2023 23:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st048
stnpa7-01-st055,14 Jan 2023 22:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st055
stnpa7-01-st068,9 Jan 2023 04:16 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st068
stnpa7-02-md001,9 Sep 2022 19:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca7-md001
stnpa7-02-md002,8 Jul 2022 19:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca7-md002
stnpa7-02-md013,10 Jul 2022 05:23 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca7-md013
stnpa7-02-st003,27 Jul 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st003
stnpa7-02-st030,27 Jul 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st030
stnpa7-02-st034,9 Jul 2022 22:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca7-st034
stnpa7-02-st040,3 Feb 2023 12:54 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st040
stnpa7-02-st044,3 Aug 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca7-st044
stnpa7-02-st048,3 Mar 2023 23:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st048
stnpa7-02-st055,14 Jan 2023 22:15 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st055
stnpa7-02-st068,9 Jan 2023 04:16 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca7-st068
stnpa8-01-md013,10 Jul 2022 05:16 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca8-md013
stnpa8-01-st030,27 Feb 2023 22:34 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st030
stnpa8-01-st044,1 Aug 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca8-st044
stnpa8-01-st048,14 Jan 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st048
stnpa8-01-st055,14 Jan 2023 22:21 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st055
stnpa8-02-md013,10 Jul 2022 05:17 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca8-md013
stnpa8-02-st030,27 Feb 2023 22:34 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st030
stnpa8-02-st044,1 Aug 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca8-st044
stnpa8-02-st048,14 Jan 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st048
stnpa8-02-st055,14 Jan 2023 22:21 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca8-st055
stnpa9-01-md013,10 Jul 2022 05:13 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca9-md013
stnpa9-01-st030,2 Aug 2022 22:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca9-st030
stnpa9-01-st044,5 Apr 2023 23:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca9-st044
stnpa9-02-md013,10 Jul 2022 05:13 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca9-md013
stnpa9-02-st030,2 Aug 2022 22:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca9-st030
stnpa9-02-st044,5 Apr 2023 23:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca9-st044
stnpca1-01-bb070,4 Feb 2023 15:33 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb070
stnpca1-02-bb070,4 Feb 2023 15:34 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb070
usiadnpn00021,4 Aug 2022 04:09 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,usiadnpc00021
usiadnpn00022,4 Aug 2022 04:09 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,usiadnpc00021
usnsqnpc01-01,7 Sep 2022 13:50 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,usnsqnpc01
usnsqnpc01-02,7 Sep 2022 13:50 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,usnsqnpc01
usnsqnpc02-01,12 Jan 2023 18:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,usnsqnpc02
usnsqnpc02-02,12 Jan 2023 18:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,usnsqnpc02
uspalnpc01-01,2 Feb 2023 04:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,uspalnpc01
uspalnpc01-02,2 Feb 2023 04:08 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,uspalnpc01
